Symbol,Name
032610.TW,中鴻凱基26購04
032611.TW,允強凱基26購02
032612.TW,鴻海凱基2A購04
032613.TW,長榮凱基27購11
032614.TW,陽明凱基27購05
032615.TW,萬海凱基27購05
032616.TW,慧洋凱基28購01
032617.TW,晶華凱基2B購01
032618.TW,康普凱基28購01
032619.TW,材料凱基28購01
03261P.TW,長榮航康和26售01
03261U.TW,台灣50國票28售04
032620.TW,新唐凱基26購05
032621.TW,盛群凱基26購02
032622.TW,康舒凱基2B購01
032623.TW,NASDAQ群益26購01
032624.TW,FBNQ2X群益27購04
032625.TW,FBNQ反群益28購04
032626.TW,萬海群益26購02
032627.TW,漢翔群益26購04
032628.TW,智原群益26購06
032629.TW,欣興群益26購03
03262P.TW,聯電國票26售01
03262U.TW,台灣50國票29售01
032630.TW,緯穎群益26購03
032631.TW,中鋼元富26購01
032632.TW,新光鋼元富26購01
032633.TW,台積電元富26購08
032634.TW,台積電元富29購01
032635.TW,八方元富29購01
032636.TW,開發金元富26購01
032637.TW,世芯元富26購05
032638.TW,南電元富26購04
032639.TW,南電元富26購05
03263P.TW,大立光國票25售03
03263U.TW,立積國票27售03
032640.TW,富邦媒元富26購01
032641.TW,威盛麥證28購01
032642.TW,開發金麥證26購01
032643.TW,上証2X元大2A購01
032644.TW,滬深2X元大2A購01
032645.TW,台泥元大26購03
032646.TW,中砂元大26購06
032647.TW,中鋼元大28購01
032648.TW,中鋼元大29購01
032649.TW,中鴻元大26購05
03264P.TW,玉晶光國票25售03
03264U.TW,儒鴻元富27售02
032650.TW,中鴻元大26購06
032651.TW,大成鋼元大26購04
032652.TW,大成鋼元大26購05
032653.TW,威致元大26購01
032654.TW,新光鋼元大26購01
032655.TW,宏達電元大2A購05
032656.TW,宏達電元大2B購03
032657.TW,宏達電元大2C購01
032658.TW,長榮元大2C購01
032659.TW,陽明元大26購06
03265P.TW,智原凱基25售02
03265U.TW,大立光元富27售03
032660.TW,華航元大26購07
032661.TW,慧洋元大26購06
032662.TW,景碩元大26購07
032663.TW,玉晶光元大26購09
032664.TW,晶睿元大26購03
032665.TW,敦泰元大26購02
032666.TW,世芯元大2C購03
032667.TW,貿聯元大26購07
032668.TW,貿聯元大2A購02
032669.TW,貿聯元大2B購02
03266P.TW,臺股指凱基29售03
03266U.TW,晶華群益27售03
032670.TW,拓凱元大26購02
032671.TW,三福化元大26購02
032672.TW,新唐元大26購03
032673.TW,乙盛元大26購03
032674.TW,中磊元大26購06
032675.TW,中磊元大2B購01
032676.TW,樺漢元大26購07
032677.TW,元晶元大26購03
032678.TW,世紀鋼元大2A購01
032679.TW,儒鴻群益27購01
03267P.TW,臺股指凱基29售04
03267U.TW,儒鴻凱基27售02
032680.TW,中鴻群益26購02
032681.TW,鴻海群益27購02
032682.TW,威盛群益28購01
032683.TW,三商壽群益28購01
032684.TW,聯詠群益26購02
032685.TW,智易群益27購01
032686.TW,世芯群益26購09
032687.TW,致新群益27購02
032688.TW,東哥群益26購04
032689.TW,中鋼台新28購01
03268P.TW,智原元富23售01
03268U.TW,玉晶光凱基27售03
032690.TW,陽明台新28購01
032691.TW,中鋼永豐27購01
032692.TW,新光鋼永豐28購01
032693.TW,佳世達永豐26購01
032694.TW,瑞昱永豐27購01
032695.TW,長榮永豐28購01
032696.TW,華航永豐27購01
032697.TW,智原永豐28購01
032698.TW,群創永豐27購01
032699.TW,鈺齊永豐27購01
03269P.TW,南電元富23售08
03269U.TW,健策凱基27售02
032700.TW,台泥國票27購01
032701.TW,統一國票26購01
032702.TW,台塑國票26購01
032703.TW,南亞國票26購01
032704.TW,東陽國票26購02
032705.TW,儒鴻國票26購01
032706.TW,堤維西國票26購01
032707.TW,中鋼國票27購01
032708.TW,新光鋼國票27購02
032709.TW,萬海國票27購04
03270P.TW,長榮麥證27售02
03270U.TW,立積凱基29售01
032710.TW,中信金國票26購01
032711.TW,中租國票27購01
032712.TW,臺股指國票26購15
032713.TW,臺股指國票27購09
032714.TW,臺股指國票28購08
032715.TW,FB越南凱基2A購02
032716.TW,華新凱基26購07
032717.TW,華新凱基2A購01
032718.TW,華新凱基2B購01
032719.TW,中鋼凱基29購01
03271P.TW,萬海麥證26售01
03271U.TW,富鼎凱基27售02
032720.TW,聯電凱基26購08
032721.TW,聯電凱基27購07
032722.TW,聯發科凱基28購02
032723.TW,宏達電凱基26購09
032724.TW,宏達電凱基26購10
032725.TW,宏達電凱基27購02
032726.TW,長榮凱基26購09
032727.TW,長榮凱基26購10
032728.TW,陽明凱基29購02
032729.TW,陽明凱基2A購01
03272P.TW,智原麥證23售01
03272U.TW,南亞科中信27售01
032730.TW,萬海凱基28購03
032731.TW,長榮航凱基26購06
032732.TW,大立光凱基27購09
032733.TW,大立光凱基2A購01
032734.TW,世芯凱基29購02
032735.TW,合勤控凱基27購02
032736.TW,晶碩凱基2A購01
032737.TW,SGBR2X元富26購01
032738.TW,儒鴻元富26購01
032739.TW,大成鋼元富26購03
03273P.TW,嘉澤麥證23售01
03273U.TW,力積電中信29售01
032740.TW,大成鋼元富26購04
032741.TW,瑞昱元富26購01
032742.TW,萬海元富26購01
032743.TW,美食元富29購02
032744.TW,聯詠元富26購01
032745.TW,樺漢元富26購01
032746.TW,穎崴元富29購01
032747.TW,中鋼麥證27購01
032748.TW,晶華麥證27購01
032749.TW,美食麥證26購01
03274P.TW,臺股指麥證23售16
03274U.TW,長榮富邦27售04
032750.TW,欣興麥證26購01
032751.TW,中鋼中信28購02
032752.TW,大成鋼中信27購01
032753.TW,新光鋼中信28購01
032754.TW,友達中信29購02
032755.TW,陽明中信27購03
032756.TW,萬海中信28購02
032757.TW,萬海中信29購01
032758.TW,欣興中信26購02
032759.TW,欣興中信26購03
03275P.TW,長榮航富邦23售05
03275U.TW,晶心科富邦29售01
032760.TW,欣興中信27購03
032761.TW,富邦媒中信26購01
032762.TW,東哥中信26購01
032763.TW,聯電國泰28購02
032764.TW,瑞昱國泰28購01
032765.TW,致伸國泰28購01
032766.TW,臺股指國泰26購09
032767.TW,臺股指國泰28購01
032768.TW,臺股指國泰28購02
032769.TW,鴻海富邦28購03
03276P.TW,萬海第一26售01
03276U.TW,華新元大27售02
032770.TW,瑞昱富邦27購03
032771.TW,新唐富邦26購02
032772.TW,元石油元大29購01
032773.TW,美費半元大2A購01
032774.TW,FB越南元大29購02
032775.TW,台塑元大26購02
032776.TW,中石化元大26購04
032777.TW,東陽元大26購01
032778.TW,中鴻元大26購07
032779.TW,中鴻元大2B購01
03277P.TW,台積電群益25售01
03277U.TW,瑞昱元大27售01
032780.TW,旺宏元大26購03
032781.TW,陽明元大2B購02
032782.TW,陽明元大2C購02
032783.TW,華航元大26購08
032784.TW,萬海元大26購07
032785.TW,慧洋元大26購07
032786.TW,晶華元大2C購02
032787.TW,景碩元大26購08
032788.TW,緯創元大26購03
032789.TW,聯合再元大26購03
03278P.TW,陽明群益25售02
03278U.TW,興富發元大27售01
032790.TW,聯合再元大2B購01
032791.TW,貿聯元大26購08
032792.TW,上緯控元大26購01
032793.TW,日月光元大26購04
032794.TW,新唐元大26購04
032795.TW,帆宣元大26購03
032796.TW,振樺電元大26購04
032797.TW,富鼎元大29購01
032798.TW,智邦群益26購01
032799.TW,威盛群益27購05
03279P.TW,萬海群益24售01
03279U.TW,裕民元大27售01
032800.TW,慧洋群益26購02
032801.TW,新唐群益27購02
032802.TW,鈺齊群益27購01
032803.TW,S&P反1國泰28購01
032804.TW,華新國泰28購04
032805.TW,台積電國泰28購08
032806.TW,台積電國泰28購09
032807.TW,萬海國泰28購03
032808.TW,晶華國泰28購02
032809.TW,AES國泰28購02
03280P.TW,萬海群益24售02
03280U.TW,聯詠元大27售02
032810.TW,義隆富邦27購02
032811.TW,宏達電富邦28購03
032812.TW,中鴻國票27購04
032813.TW,佳世達國票27購01
032814.TW,技嘉國票27購03
032815.TW,陽明國票26購04
032816.TW,晶華國票27購04
032817.TW,臺股指國票26購17
032818.TW,臺股指國票26購18
032819.TW,臺股指國票26購19
03281P.TW,長榮航群益24售05
03281U.TW,欣興元大27售08
032820.TW,臺股指國票26購20
032821.TW,臺股指國票27購11
032822.TW,臺股指國票27購12
032823.TW,臺股指國票27購13
032824.TW,臺股指國票28購10
032825.TW,臺股指國票2A購02
032826.TW,新興康和26購01
032827.TW,國光生康和26購01
032828.TW,宏達電永豐26購01
032829.TW,統一實永豐28購01
03282P.TW,王品群益24售01
03282U.TW,景碩元大27售04
032830.TW,台泥凱基26購02
032831.TW,東陽凱基26購02
032832.TW,堤維西凱基26購01
032833.TW,中砂凱基27購02
032834.TW,華新凱基29購05
032835.TW,聯電凱基26購09
032836.TW,智邦凱基27購02
032837.TW,佳世達凱基26購02
032838.TW,聯發科凱基26購14
032839.TW,華航凱基28購02
03283P.TW,富采群益25售01
03283U.TW,立積元大27售02
032840.TW,萬海凱基27購06
032841.TW,長榮航凱基27購02
032842.TW,大立光凱基26購07
032843.TW,大立光凱基29購03
032844.TW,欣興凱基26購07
032845.TW,嘉澤凱基26購04
032846.TW,瑞鼎凱基26購02
032847.TW,新唐凱基28購01
032848.TW,南電凱基2A購01
032849.TW,台塑元大26購03
03284P.TW,創意統一23售08
03284U.TW,儒鴻國票28售01
032850.TW,中鴻元大26購08
032851.TW,中鴻元大26購09
032852.TW,中鴻元大28購01
032853.TW,大成鋼元大26購06
032854.TW,國巨元大26購06
032855.TW,裕民元大26購02
032856.TW,陽明元大26購07
032857.TW,陽明元大28購01
032858.TW,陽明元大29購02
032859.TW,萬海元大26購08
03285P.TW,興農國票23售04
03285U.TW,南電康和28售01
032860.TW,萬海元大28購01
032861.TW,萬海元大29購02
032862.TW,台航元大26購01
032863.TW,漢翔元大26購05
032864.TW,慧洋元大28購01
032865.TW,慧洋元大29購01
032866.TW,聯合再元大26購04
032867.TW,合勤控元大26購02
032868.TW,材料元大26購03
032869.TW,材料元大26購04
03286P.TW,臺指2X中信29售01
03286U.TW,台積電永豐28售01
032870.TW,東哥元大26購11
032871.TW,台灣50元富26購09
032872.TW,台灣50元富26購10
032873.TW,美費半元富26購01
032874.TW,仁寶元富26購01
032875.TW,飛宏元富29購01
032876.TW,玉晶光元富26購02
032877.TW,T50反1國票28購05
032878.TW,宏達電國票27購04
032879.TW,陽明國票26購05
03287P.TW,台灣50永豐24售01
03287U.TW,玉晶光永豐28售02
032880.TW,貿聯國票27購02
032881.TW,世紀鋼國票28購01
032882.TW,臺股指國票27購15
032883.TW,臺股指國票27購16
032884.TW,臺股指國票28購11
032885.TW,神隆永豐28購01
032886.TW,晶華永豐27購02
032887.TW,新光鋼群益26購01
032888.TW,裕隆群益27購02
032889.TW,長榮群益26購08
03288P.TW,微星永豐25售01
03288U.TW,華新凱基27售04
032890.TW,晶華群益27購02
032891.TW,華擎群益26購02
032892.TW,神隆元富26購02
032893.TW,神隆元富26購03
032894.TW,慧洋元富26購01
032895.TW,力積電元富26購01
032896.TW,臺股指元富28購03
032897.TW,台灣50凱基2C購01
032898.TW,華新凱基2B購02
032899.TW,中鴻凱基2A購02
03289P.TW,長榮永豐24售02
03289U.TW,大立光凱基27售10
032900.TW,飛宏凱基26購02
032901.TW,鉅祥凱基26購01
032902.TW,漢翔凱基2A購02
032903.TW,晶華凱基26購04
032904.TW,八方凱基27購02
032905.TW,三商壽凱基2A購01
032906.TW,台新金凱基27購01
032907.TW,總太凱基28購01
032908.TW,世芯凱基2C購01
032909.TW,元晶凱基26購04
03290P.TW,聯發科國票25售02
03290U.TW,穎崴凱基27售01
032910.TW,南電凱基2A購02
032911.TW,臺股指凱基26購61
032912.TW,臺股指凱基26購62
032913.TW,臺股指凱基2B購02
032914.TW,裕隆兆豐28購01
032915.TW,京鼎兆豐26購01
032916.TW,台積電台新2C購02
032917.TW,FBNQ2X元大27購02
032918.TW,FBNQ反元大29購01
032919.TW,台泥元大26購04
03291P.TW,長榮國票24售03
03291U.TW,南電凱基27售04
032920.TW,台塑元大26購04
032921.TW,中砂元大26購07
032922.TW,東鹼元大26購01
032923.TW,大成鋼元大26購07
032924.TW,怡利電元大26購03
032925.TW,裕民元大26購03
032926.TW,陽明元大29購03
032927.TW,華航元大26購09
032928.TW,慧洋元大26購08
032929.TW,三商壽元大26購03
03292P.TW,華航國票24售02
03292U.TW,南亞科元大27售01
032930.TW,聯詠元大26購05
032931.TW,景碩元大26購09
032932.TW,緯創元大26購04
032933.TW,聯合再元大26購05
032934.TW,世芯元大29購04
032935.TW,貿聯元大26購09
032936.TW,上緯控元大26購02
032937.TW,富采元大26購01
032938.TW,四維航元大26購03
032939.TW,AES元大29購01
03293P.TW,萬海國票23售05
03293U.TW,聯發科元大27售10
032940.TW,東哥元大26購12
032941.TW,臺股指元大29購18
032942.TW,臺股指元大29購19
032943.TW,臺股指元大29購20
032944.TW,臺股指元大2A購25
032945.TW,臺股指元大2A購26
032946.TW,臺股指元大2A購27
032947.TW,南電國泰28購03
032948.TW,台積電富邦2B購02
032949.TW,華邦電富邦28購01
03294P.TW,華航永豐25售01
03294U.TW,國泰金元大27售02
032950.TW,聯發科富邦28購04
032951.TW,T50反1中信28購02
032952.TW,T50反1中信2C購01
032953.TW,滬深2X中信2A購01
032954.TW,台塑中信26購01
032955.TW,上銀中信2A購01
032956.TW,聯電中信28購01
032957.TW,華通中信27購01
032958.TW,鴻海中信29購01
032959.TW,鴻海中信2A購02
03295P.TW,國泰金國票24售02
03295U.TW,智原元大27售03
032960.TW,鴻海中信2B購01
032961.TW,鴻海中信2C購02
032962.TW,仁寶中信2A購01
032963.TW,長榮中信28購01
032964.TW,長榮中信2A購01
032965.TW,亞光中信26購01
032966.TW,世芯中信2A購01
032967.TW,致伸中信26購01
032968.TW,乙盛中信27購01
032969.TW,臺股指中信2A購04
03296P.TW,景碩國票24售03
03296U.TW,世芯元大27售02
032970.TW,新光鋼國票27購03
032971.TW,聯發科國票28購03
032972.TW,世芯國票26購08
032973.TW,力積電國票26購02
032974.TW,力積電國票27購03
032975.TW,大成鋼群益26購03
032976.TW,陽明群益26購05
032977.TW,愛普群益26購10
032978.TW,鈺齊康和26購01
032979.TW,力麗永豐27購01
03297P.TW,華擎國票24售02
03297U.TW,祥碩元大27售01
032980.TW,中砂永豐27購02
032981.TW,正新永豐27購01
032982.TW,矽統永豐27購01
032983.TW,聯發科永豐28購01
032984.TW,飛宏永豐27購01
032985.TW,萬海永豐28購01
032986.TW,宏達電國泰28購02
032987.TW,聯詠國泰28購01
032988.TW,材料國泰28購01
032989.TW,台灣50富邦2A購01
03298P.TW,世芯國票23售04
03298U.TW,晶心科元大27售03
032990.TW,漢翔富邦27購03
032991.TW,日月光富邦27購02
032992.TW,台灣50元富2C購01
032993.TW,宏達電元富26購03
032994.TW,華航元富26購02
032995.TW,華航元富26購03
032996.TW,晶心科元富2A購01
032997.TW,世紀鋼元富26購01
032998.TW,晶華麥證28購01
032999.TW,緯創麥證26購02
03299P.TW,世芯國票23售05
03299U.TW,南電元大27售02
033000.TW,台灣50台新2C購01
033001.TW,台積電台新28購01
033002.TW,亞聚中信26購01
033003.TW,遠東新中信26購01
033004.TW,旺宏中信2A購01
033005.TW,光罩中信2A購01
033006.TW,飛宏中信27購02
033007.TW,台航中信27購01
033008.TW,晶華中信26購01
033009.TW,美食中信27購01
03300P.TW,萬海永豐23售04
03300U.TW,電子類元大2A售05
033010.TW,美食中信28購01
033011.TW,聯詠中信26購02
033012.TW,聯詠中信2A購01
033013.TW,上品中信27購02
033014.TW,上品中信28購01
033015.TW,天鈺中信28購01
033016.TW,矽力中信28購01
033017.TW,臺股指中信2A購07
033018.TW,台積電兆豐2A購01
033019.TW,金像電兆豐28購01
03301P.TW,長榮元富23售15
03301U.TW,電子類元大2A售06
033020.TW,聯詠兆豐28購02
033021.TW,力積電兆豐26購01
033022.TW,台灣50凱基28購08
033023.TW,T50反1凱基2A購03
033024.TW,T50反1凱基2A購04
033025.TW,T50反1凱基2A購05
033026.TW,上証2X凱基28購02
033027.TW,上証2X凱基2A購01
033028.TW,滬深2X凱基2A購05
033029.TW,香港反凱基2A購02
03302P.TW,長榮航永豐24售03
03302U.TW,金融類元大2A售05
033030.TW,臺指反凱基2C購03
033031.TW,美指2X凱基2A購01
033032.TW,中502X凱基2A購01
033033.TW,智能車凱基2A購01
033034.TW,華新凱基27購03
033035.TW,裕隆凱基28購03
033036.TW,鴻海凱基27購05
033037.TW,台積電凱基2A購13
033038.TW,台積電凱基2A購14
033039.TW,長榮凱基26購11
03303P.TW,長榮元富26售05
03303U.TW,金融類元大2A售06
033040.TW,陽明凱基2B購01
033041.TW,華航凱基26購02
033042.TW,長榮航凱基26購07
033043.TW,慧洋凱基26購03
033044.TW,美食凱基26購02
033045.TW,奇鋐凱基26購02
033046.TW,嘉澤凱基26購05
033047.TW,世芯凱基26購05
033048.TW,上緯控凱基26購01
033049.TW,上品凱基26購03
03304P.TW,華航元富23售04
03304U.TW,台灣50中信29售02
033050.TW,富鼎凱基26購01
033051.TW,電子類凱基28購01
033052.TW,金融類凱基2A購02
033053.TW,台灣50元大26購07
033054.TW,台灣50元大26購08
033055.TW,台灣50元大26購09
033056.TW,台灣50元大27購07
033057.TW,台灣50元大27購08
033058.TW,儒鴻元大26購01
033059.TW,華城元大26購02
03305P.TW,萬海元富23售06
03305U.TW,S&P500中信29售01
033060.TW,永光元大26購01
033061.TW,神隆元大26購01
033062.TW,凌陽元大26購01
033063.TW,長榮元大2A購09
033064.TW,陽明元大2A購01
033065.TW,萬海元大26購09
033066.TW,慧洋元大26購09
033067.TW,晶華元大28購01
033068.TW,晶華元大2A購04
033069.TW,聯合再元大26購06
03306P.TW,鴻海凱基24售07
03306U.TW,臺股指中信2A售09
033070.TW,欣陸元大26購01
033071.TW,富采元大26購02
033072.TW,臻鼎元大26購01
033073.TW,天鈺元大26購04
033074.TW,矽格元大26購01
033075.TW,康舒元大26購02
033076.TW,晶碩元大26購02
033077.TW,晶碩元大28購02
033078.TW,統一實元大26購01
033079.TW,東陽國票28購01
03307P.TW,聯發科凱基23售13
03307U.TW,臺股指中信2B售06
033080.TW,東陽國票28購02
033081.TW,聯發科國票28購04
033082.TW,陽明國票28購02
033083.TW,華航國票27購01
033084.TW,華航國票28購01
033085.TW,晶華國票28購01
033086.TW,儒鴻元富2A購01
033087.TW,東鋼元富27購01
033088.TW,東鋼元富2A購01
033089.TW,美食元富2A購01
03308P.TW,聯發科凱基24售10
03308U.TW,臺股指中信2C售01
033090.TW,智原元富2A購01
033091.TW,富邦媒元富27購01
033092.TW,亞聚麥證27購01
033093.TW,台航麥證28購01
033094.TW,宏達電群益2A購01
033095.TW,友達兆豐2B購01
033096.TW,愛普兆豐28購01
033097.TW,台灣50台新2A購01
